www.mayoclinic.org,Apr 29,14:58:59,1,192.168.86.1,4.763,4.568,4.502,4.611
www.mayoclinic.org,Apr 29,14:58:59,2,96.120.74.249,13.577,13.525,13.474,13.525333333333334
www.mayoclinic.org,Apr 29,14:58:59,3,68.86.223.249,14.164,14.121,14.075,14.12
www.mayoclinic.org,Apr 29,14:58:59,4,96.108.142.197,14.400,14.350,14.301,14.350333333333333
www.mayoclinic.org,Apr 29,14:58:59,5,68.85.35.37,14.993,14.961,31.536,20.496666666666666
www.mayoclinic.org,Apr 29,14:58:59,6,96.110.42.33,31.490,17.106,16.951,21.849
www.mayoclinic.org,Apr 29,14:58:59,7,96.110.36.82,68.365,14.282,14.162,32.269666666666666
www.mayoclinic.org,Apr 29,14:58:59,8,68.86.85.186,15.806,15.756,15.727,15.763
www.mayoclinic.org,Apr 29,14:58:59,9,68.86.83.90,15.650,15.607,15.557,15.604666666666667
www.mayoclinic.org,Apr 29,14:58:59,10,50.248.118.122,228.323,228.281,228.190,228.2646666666667
www.mayoclinic.org,Apr 29,14:58:59,11,184.87.61.168,14.611,14.455,14.425,14.497
www.mayoclinic.org,Apr 29,14:58:59,11
www.mayoclinic.org,Apr 29,14:59:00,"[32.9, 102.0, 32.7, 41.8, 21.8, 55.0, 45.8, 30.1, 34.3, 101.0]",49.74000000000001
www.mayoclinic.org,Apr 29,14:59:10,1,192.168.86.1,3.790,3.554,3.473,3.6056666666666666
www.mayoclinic.org,Apr 29,14:59:10,2,96.120.74.249,15.099,15.050,14.995,15.048
www.mayoclinic.org,Apr 29,14:59:10,3,68.86.223.249,14.005,13.981,13.956,13.980666666666666
www.mayoclinic.org,Apr 29,14:59:10,4,96.108.142.197,14.847,14.800,14.757,14.801333333333332
www.mayoclinic.org,Apr 29,14:59:10,5,68.85.35.37,23.995,24.335,24.311,24.213666666666665
www.mayoclinic.org,Apr 29,14:59:10,6,96.110.42.33,24.260,16.866,16.642,19.256
www.mayoclinic.org,Apr 29,14:59:10,7,96.110.36.82,17.402,17.315,17.266,17.327666666666666
www.mayoclinic.org,Apr 29,14:59:10,8,68.86.85.186,17.211,54.778,19.759,30.582666666666668
www.mayoclinic.org,Apr 29,14:59:10,9,68.86.83.90,19.580,19.526,19.462,19.522666666666666
www.mayoclinic.org,Apr 29,14:59:10,10,50.248.118.122,67.878,67.854,*,67.866
www.mayoclinic.org,Apr 29,14:59:10,11,184.87.61.168,18.866,18.732,18.689,18.762333333333334
www.mayoclinic.org,Apr 29,14:59:10,11
www.mayoclinic.org,Apr 29,14:59:11,"[49.9, 53.6, 66.5, 34.2, 23.6, 26.3, 120.0, 101.0, 108.0, 24.6]",60.77
www.mayoclinic.org,Apr 30,14:58:37,1,192.168.86.1,7.557,7.455,7.401,7.471
www.mayoclinic.org,Apr 30,14:58:37,2,96.120.74.249,21.651,21.619,21.588,21.619333333333334
www.mayoclinic.org,Apr 30,14:58:37,3,68.86.223.249,18.255,18.222,18.190,18.222333333333335
www.mayoclinic.org,Apr 30,14:58:37,4,96.108.142.197,21.436,21.391,21.362,21.39633333333333
www.mayoclinic.org,Apr 30,14:58:37,5,68.85.35.37,21.330,21.298,21.267,21.298333333333332
www.mayoclinic.org,Apr 30,14:58:37,6,96.110.42.33,30.942,16.460,16.356,21.252666666666666
www.mayoclinic.org,Apr 30,14:58:37,7,96.110.36.82,20.629,20.377,20.259,20.421666666666667
www.mayoclinic.org,Apr 30,14:58:37,8,68.86.85.186,20.569,20.973,20.940,20.827333333333332
www.mayoclinic.org,Apr 30,14:58:37,9,68.86.83.90,20.090,20.043,20.013,20.048666666666666
www.mayoclinic.org,Apr 30,14:58:37,10,50.248.118.122,22.499,28.694,28.662,26.61833333333333
www.mayoclinic.org,Apr 30,14:58:37,11,184.87.61.168,42.142,18.205,17.936,26.094333333333335
www.mayoclinic.org,Apr 30,14:58:37,11
www.mayoclinic.org,Apr 30,14:58:38,"[70.1, 81.2, 19.9, 25.1, 22.7, 50.5, 101.0, 65.2, 103.0, 65.1]",60.38000000000001
www.mayoclinic.org,Apr 30,14:58:48,1,192.168.86.1,4.841,4.491,4.425,4.5856666666666674
www.mayoclinic.org,Apr 30,14:58:48,2,96.120.74.249,12.977,12.951,12.878,12.935333333333332
www.mayoclinic.org,Apr 30,14:58:48,3,68.86.223.249,14.913,14.862,14.816,14.863666666666667
www.mayoclinic.org,Apr 30,14:58:48,4,96.108.142.197,15.145,15.099,15.052,15.098666666666666
www.mayoclinic.org,Apr 30,14:58:48,5,68.85.35.37,15.003,15.559,15.533,15.365
www.mayoclinic.org,Apr 30,14:58:48,6,96.110.42.33,32.668,32.178,51.928,38.92466666666667
www.mayoclinic.org,Apr 30,14:58:48,7,96.110.36.82,17.241,17.077,16.973,17.096999999999998
www.mayoclinic.org,Apr 30,14:58:48,8,68.86.85.186,21.056,20.982,20.905,20.980999999999998
www.mayoclinic.org,Apr 30,14:58:48,9,68.86.83.90,16.633,16.536,16.403,16.523999999999997
www.mayoclinic.org,Apr 30,14:58:48,10,50.248.118.122,23.574,24.905,24.832,24.437
www.mayoclinic.org,Apr 30,14:58:48,11,184.87.61.168,21.199,16.227,39.193,25.539666666666665
www.mayoclinic.org,Apr 30,14:58:48,11
www.mayoclinic.org,Apr 30,14:58:48,"[27.8, 19.9, 18.9, 39.1, 16.1, 32.7, 39.2, 47.3, 22.6, 42.2]",30.580000000000002
www.mayoclinic.org,May 01,14:58:26,1,192.168.86.1,4.142,3.876,3.837,3.9516666666666667
www.mayoclinic.org,May 01,14:58:26,2,96.120.74.249,11.193,21.802,21.783,18.259333333333334
www.mayoclinic.org,May 01,14:58:26,3,68.86.223.249,18.906,18.892,18.874,18.890666666666664
www.mayoclinic.org,May 01,14:58:26,4,96.108.142.197,21.701,21.683,21.669,21.68433333333333
