www.nytimes.com,Apr 29,14:58:16,1,192.168.86.1,5.356,5.196,5.133,5.228333333333333
www.nytimes.com,Apr 29,14:58:16,2,96.120.74.249,13.992,16.092,16.048,15.377333333333333
www.nytimes.com,Apr 29,14:58:16,3,68.86.223.249,45.329,45.242,45.199,45.25666666666666
www.nytimes.com,Apr 29,14:58:16,4,96.108.142.197,16.872,16.827,16.784,16.827666666666666
www.nytimes.com,Apr 29,14:58:16,5,68.85.35.37,16.738,16.670,31.736,21.71466666666667
www.nytimes.com,Apr 29,14:58:16,6,96.110.42.41,31.689,43.085,84.343,53.03900000000001
www.nytimes.com,Apr 29,14:58:16,7,96.110.37.58,16.317,16.200,21.934,18.150333333333332
www.nytimes.com,Apr 29,14:58:16,8,50.242.150.178,21.155,13.583,13.423,16.05366666666667
www.nytimes.com,Apr 29,14:58:16,9,151.101.1.164,13.347,13.322,13.236,13.301666666666668
www.nytimes.com,Apr 29,14:58:16,9
www.nytimes.com,Apr 29,14:58:17,"[28.6, 15.5, 24.9, 49.5, 106.0, 50.2, 34.2, 53.5, 48.9, 51.7]",46.3
www.nytimes.com,Apr 29,14:58:27,1,192.168.86.1,4.512,4.333,4.263,4.369333333333333
www.nytimes.com,Apr 29,14:58:27,2,96.120.74.249,12.868,16.569,16.465,15.300666666666666
www.nytimes.com,Apr 29,14:58:27,3,68.86.223.249,16.046,16.007,15.966,16.006333333333334
www.nytimes.com,Apr 29,14:58:27,4,96.108.142.197,16.280,16.237,16.192,16.23633333333333
www.nytimes.com,Apr 29,14:58:27,5,68.85.35.37,16.136,25.277,30.768,24.060333333333332
www.nytimes.com,Apr 29,14:58:27,6,96.110.42.41,33.084,18.221,18.049,23.118000000000006
www.nytimes.com,Apr 29,14:58:27,7,96.110.37.58,37.482,20.049,15.460,24.330333333333332
www.nytimes.com,Apr 29,14:58:27,8,50.242.150.178,14.860,14.812,14.782,14.817999999999998
www.nytimes.com,Apr 29,14:58:27,9,151.101.1.164,14.711,14.662,14.613,14.662
