www.etsy.com,Apr 29,14:57:09,1,192.168.86.1,4.542,4.002,3.934,4.1593333333333335
www.etsy.com,Apr 29,14:57:09,2,96.120.74.249,11.962,14.762,14.719,13.814333333333332
www.etsy.com,Apr 29,14:57:09,3,68.86.223.249,14.161,14.125,14.083,14.123
www.etsy.com,Apr 29,14:57:09,4,96.108.142.197,14.499,18.908,19.979,17.795333333333335
www.etsy.com,Apr 29,14:57:09,5,68.85.35.37,18.806,23.887,29.990,24.227666666666664
www.etsy.com,Apr 29,14:57:09,6,96.110.42.45,38.115,24.020,17.225,26.453333333333337
www.etsy.com,Apr 29,14:57:09,7,96.110.36.94,17.120,17.095,17.075,17.096666666666668
www.etsy.com,Apr 29,14:57:09,8,68.86.85.186,17.055,17.836,17.818,17.569666666666667
www.etsy.com,Apr 29,14:57:09,9,68.86.86.250,22.682,35.358,17.077,25.038999999999998
www.etsy.com,Apr 29,14:57:09,10,50.242.150.154,16.583,16.562,16.540,16.561666666666664
www.etsy.com,Apr 29,14:57:09,11,23.203.156.177,18.430,28.439,65.808,37.559000000000005
www.etsy.com,Apr 29,14:57:09,12,104.105.41.236,14.379,14.284,16.667,15.11
www.etsy.com,Apr 29,14:57:09,12
www.etsy.com,Apr 29,14:57:10,"[21.7, 25.8, 34.9, 55.1, 82.3, 76.9, 103.0, 53.5, 75.5, 54.1]",58.28000000000001
www.etsy.com,Apr 29,14:57:20,1,192.168.86.1,4.408,4.190,4.139,4.245666666666668
www.etsy.com,Apr 29,14:57:20,2,96.120.74.249,14.483,14.439,14.400,14.440666666666667
www.etsy.com,Apr 29,14:57:20,3,68.86.223.249,44.550,44.503,44.423,44.492
www.etsy.com,Apr 29,14:57:20,4,96.108.142.197,14.185,16.791,17.540,16.172
www.etsy.com,Apr 29,14:57:20,5,68.85.35.37,16.695,17.443,32.744,22.294
www.etsy.com,Apr 29,14:57:20,6,96.110.42.45,34.611,17.178,17.013,22.934
www.etsy.com,Apr 29,14:57:20,7,96.110.36.94,17.828,26.919,26.816,23.854333333333333
www.etsy.com,Apr 29,14:57:20,8,68.86.85.186,26.774,26.756,26.737,26.755666666666666
www.etsy.com,Apr 29,14:57:20,9,68.86.86.250,31.538,42.253,47.848,40.54633333333333
www.etsy.com,Apr 29,14:57:20,10,50.242.150.154,22.068,21.908,21.858,21.944666666666667
www.etsy.com,Apr 29,14:57:20,11,23.203.156.177,18.338,26.392,26.348,23.692666666666668
www.etsy.com,Apr 29,14:57:20,12,104.105.41.236,18.521,21.633,21.672,20.608666666666664
www.etsy.com,Apr 29,14:57:20,12
www.etsy.com,Apr 29,14:57:22,"[197.0, 15.1, 147.0, 336.0, 85.7, 63.1, 20.0, 143.0, 87.1, 22.5]",111.65
www.etsy.com,Apr 30,14:56:50,1,192.168.86.1,5.494,5.300,5.249,5.347666666666666
www.etsy.com,Apr 30,14:56:50,2,96.120.74.249,16.854,16.829,16.781,16.82133333333333
www.etsy.com,Apr 30,14:56:50,3,68.86.223.249,17.643,17.542,17.493,17.55933333333333
www.etsy.com,Apr 30,14:56:50,4,96.108.142.197,16.548,17.931,17.841,17.44
www.etsy.com,Apr 30,14:56:50,5,68.85.35.37,16.352,17.737,17.712,17.267
www.etsy.com,Apr 30,14:56:50,6,96.110.42.45,17.658,19.376,28.142,21.725333333333335
www.etsy.com,Apr 30,14:56:50,7,96.110.36.94,30.129,17.176,17.091,21.465333333333334
www.etsy.com,Apr 30,14:56:50,8,68.86.85.186,18.843,18.818,23.022,20.227666666666668
www.etsy.com,Apr 30,14:56:50,9,68.86.86.250,20.865,20.834,27.067,22.921999999999997
www.etsy.com,Apr 30,14:56:50,10,50.242.150.154,20.214,20.695,20.654,20.521
www.etsy.com,Apr 30,14:56:50,11,23.203.156.177,63.425,63.393,63.362,63.39333333333334
www.etsy.com,Apr 30,14:56:50,12,104.105.41.236,15.490,17.587,19.347,17.474666666666668
www.etsy.com,Apr 30,14:56:50,12
www.etsy.com,Apr 30,14:56:50,"[14.8, 29.5, 33.7, 29.7, 29.3, 76.3, 41.5, 43.6, 95.0, 54.6]",44.800000000000004
www.etsy.com,Apr 30,14:57:00,1,192.168.86.1,5.762,*,*,5.762
www.etsy.com,Apr 30,14:57:00,2,96.120.74.249,15.421,15.346,18.351,16.372666666666664
www.etsy.com,Apr 30,14:57:00,3,68.86.223.249,17.367,17.292,17.218,17.292333333333335
www.etsy.com,Apr 30,14:57:00,4,96.108.142.197,18.045,17.972,18.403,18.14
www.etsy.com,Apr 30,14:57:00,5,68.85.35.37,18.325,18.253,18.153,18.243666666666666
www.etsy.com,Apr 30,14:57:00,6,96.110.42.45,18.047,17.415,17.096,17.519333333333336
www.etsy.com,Apr 30,14:57:00,7,96.110.36.94,18.388,18.319,18.245,18.317333333333334
www.etsy.com,Apr 30,14:57:00,8,68.86.85.186,18.152,18.079,18.011,18.08066666666667
www.etsy.com,Apr 30,14:57:00,9,68.86.86.250,16.534,17.843,17.777,17.384666666666664
www.etsy.com,Apr 30,14:57:00,10,50.242.150.154,23.639,23.571,23.501,23.570333333333334
www.etsy.com,Apr 30,14:57:00,11,23.203.156.177,23.224,56.703,17.381,32.436
www.etsy.com,Apr 30,14:57:00,12,104.105.41.236,16.401,16.314,16.211,16.308666666666667
www.etsy.com,Apr 30,14:57:00,12
www.etsy.com,Apr 30,14:57:01,"[81.1, 21.0, 19.6, 17.3, 23.9, 32.7, 17.9, 31.4, 81.6, 39.8]",36.63
www.etsy.com,May 01,14:56:37,1,192.168.86.1,4.727,*,*,4.727
www.etsy.com,May 01,14:56:37,2,96.120.74.249,15.523,15.484,15.459,15.488666666666665
